epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
92,835.897,1.75199,1.30122,1.32064,0.54167,0.01253,0.01805,0.01203,2.03256,1.3721,1.23692,0.0029525,0.0029525,0.0029525
93,844.499,1.73885,1.30744,1.3298,0.52068,0.0126,0.01823,0.01243,1.9901,1.34684,1.23166,0.00293,0.00293,0.00293
94,853.323,1.72158,1.2802,1.31456,0.51504,0.01204,0.01811,0.01151,2.11037,1.47382,1.26131,0.0029075,0.0029075,0.0029075
95,861.891,1.716,1.30157,1.30306,0.50518,0.01253,0.01786,0.01213,1.96323,1.39673,1.21638,0.002885,0.002885,0.002885
96,870.587,1.73009,1.26988,1.33156,0.51293,0.01241,0.01763,0.01148,2.03761,1.33023,1.28512,0.0028625,0.0028625,0.0028625
97,879.194,1.70293,1.24369,1.31089,0.50257,0.01266,0.01838,0.01256,1.96005,1.34292,1.20736,0.00284,0.00284,0.00284
98,887.969,1.72429,1.30034,1.33343,0.41643,0.01247,0.01743,0.01191,2.00131,1.44948,1.22425,0.0028175,0.0028175,0.0028175
99,896.673,1.72475,1.30209,1.32475,0.54468,0.0126,0.01846,0.01272,1.91804,1.3202,1.19697,0.002795,0.002795,0.002795
100,905.369,1.71289,1.2726,1.31427,0.51682,0.01266,0.01847,0.01192,1.98897,1.30601,1.2478,0.0027725,0.0027725,0.0027725
101,914.02,1.69776,1.26965,1.31107,0.46373,0.01253,0.0179,0.01205,1.95215,1.33371,1.23457,0.00275,0.00275,0.00275
102,922.653,1.68699,1.26213,1.30783,0.51568,0.01234,0.01853,0.01235,1.98031,1.34971,1.21154,0.0027275,0.0027275,0.0027275
103,931.294,1.7031,1.24463,1.30559,0.55558,0.01228,0.01805,0.01173,2.04769,1.44996,1.24832,0.002705,0.002705,0.002705
104,940.054,1.73616,1.29767,1.31845,0.46159,0.01234,0.01716,0.01101,2.05991,1.44659,1.23583,0.0026825,0.0026825,0.0026825
105,948.841,1.7277,1.2876,1.31681,0.56912,0.01241,0.01805,0.01255,1.98521,1.34046,1.21438,0.00266,0.00266,0.00266
106,957.689,1.7112,1.26323,1.30719,0.55227,0.01253,0.01814,0.01222,1.92134,1.31513,1.20945,0.0026375,0.0026375,0.0026375
107,966.373,1.68973,1.26418,1.311,0.44158,0.01234,0.01763,0.01098,2.07644,1.46833,1.24684,0.002615,0.002615,0.002615
108,975.07,1.67412,1.26329,1.29726,0.43157,0.01224,0.01708,0.01109,2.07127,1.44141,1.26383,0.0025925,0.0025925,0.0025925
109,983.761,1.68411,1.22461,1.30341,0.49646,0.01241,0.01772,0.01139,2.03829,1.39999,1.23666,0.00257,0.00257,0.00257
110,992.508,1.66681,1.23031,1.28546,0.53593,0.01272,0.01773,0.01226,1.98984,1.32408,1.22075,0.0025475,0.0025475,0.0025475
111,1001.2,1.68261,1.22377,1.30471,0.40776,0.01228,0.01659,0.01047,2.13541,1.51962,1.28573,0.002525,0.002525,0.002525
112,1009.99,1.67262,1.25864,1.30357,0.53243,0.01228,0.01845,0.01205,1.97571,1.44991,1.21747,0.0025025,0.0025025,0.0025025
113,1018.5,1.70198,1.23757,1.29843,0.61884,0.01222,0.01832,0.01207,1.98385,1.33809,1.2179,0.00248,0.00248,0.00248
114,1026.65,1.67457,1.23819,1.30086,0.57276,0.01215,0.01809,0.0122,1.98022,1.30502,1.22371,0.0024575,0.0024575,0.0024575
115,1035.26,1.64061,1.20938,1.28013,0.5281,0.01266,0.018,0.01222,1.9494,1.30142,1.22127,0.002435,0.002435,0.002435
116,1044.04,1.63217,1.19645,1.28384,0.53524,0.01285,0.01827,0.01262,1.89948,1.29803,1.17892,0.0024125,0.0024125,0.0024125
117,1052.68,1.64575,1.1905,1.28467,0.64273,0.01234,0.01842,0.01239,1.92032,1.3237,1.19414,0.00239,0.00239,0.00239
118,1061.35,1.61134,1.18271,1.26593,0.61762,0.01215,0.01828,0.01162,1.96825,1.41754,1.2017,0.0023675,0.0023675,0.0023675
119,1070.08,1.63096,1.18848,1.2701,0.54411,0.01215,0.01739,0.01176,1.97417,1.35946,1.21924,0.002345,0.002345,0.002345
