epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,479.923,1.54012,1.42958,1.31549,0.52386,0.01203,0.01729,0.01176,1.88268,1.49483,1.22421,0.007345,0.007345,0.007345
61,488.854,1.56214,1.43849,1.31892,0.43364,0.01184,0.01571,0.01004,1.93355,1.61718,1.25353,0.0073,0.0073,0.0073
62,497.931,1.54689,1.43732,1.33497,0.45569,0.0119,0.01607,0.01021,1.98506,1.61705,1.26139,0.007255,0.007255,0.007255
63,507.35,1.5903,1.46884,1.34519,0.35883,0.01247,0.01631,0.01056,1.89142,1.61494,1.25595,0.00721,0.00721,0.00721
64,516.504,1.55887,1.42548,1.31861,0.31256,0.01203,0.01431,0.00924,2.01022,1.74889,1.29805,0.007165,0.007165,0.007165
65,525.334,1.54407,1.41263,1.30654,0.47838,0.01197,0.01689,0.01075,1.95117,1.58996,1.25379,0.00712,0.00712,0.00712
66,534.272,1.57519,1.48352,1.32429,0.39252,0.01204,0.01668,0.01081,1.89196,1.55321,1.23192,0.007075,0.007075,0.007075
67,543.333,1.56684,1.46384,1.32841,0.34149,0.00907,0.00978,0.00682,2.36643,2.29269,1.47395,0.00703,0.00703,0.00703
68,552.209,1.53809,1.43799,1.31963,0.4006,0.01228,0.01683,0.01096,1.91633,1.53425,1.24222,0.006985,0.006985,0.006985
69,561.22,1.51178,1.42178,1.31252,0.3817,0.01247,0.01664,0.01099,1.88712,1.55784,1.22519,0.00694,0.00694,0.00694
70,570.359,1.55458,1.40597,1.30602,0.3957,0.01203,0.01622,0.01064,2.00544,1.63935,1.24567,0.006895,0.006895,0.006895
71,579.369,1.53201,1.37903,1.30878,0.54221,0.01234,0.0172,0.01183,1.87809,1.48571,1.21085,0.00685,0.00685,0.00685
72,588.28,1.59799,1.49184,1.33582,0.30053,0.0126,0.01737,0.01151,1.91109,1.59027,1.23792,0.006805,0.006805,0.006805
73,597.163,1.56509,1.40683,1.33295,0.45508,0.01228,0.01718,0.01206,1.86857,1.48142,1.22023,0.00676,0.00676,0.00676
74,606.521,1.57351,1.43065,1.32345,0.49986,0.0119,0.01666,0.01043,1.9326,1.61916,1.23993,0.006715,0.006715,0.006715
75,616.181,1.54424,1.40828,1.31358,0.26027,0.01014,0.01058,0.00634,2.3572,2.25237,1.50389,0.00667,0.00667,0.00667
76,625.298,1.55346,1.42461,1.33014,0.42065,0.01228,0.01627,0.01082,1.95081,1.62768,1.2673,0.006625,0.006625,0.006625
77,633.975,1.56545,1.43319,1.32311,0.48121,0.0126,0.01721,0.01214,1.83575,1.47846,1.19515,0.00658,0.00658,0.00658
78,642.668,1.51719,1.40868,1.31109,0.36078,0.01228,0.01668,0.01094,1.87413,1.57361,1.21983,0.006535,0.006535,0.006535
79,651.223,1.54196,1.42924,1.33268,0.37709,0.01241,0.01644,0.01034,1.87866,1.55203,1.26365,0.00649,0.00649,0.00649
80,660.407,1.51854,1.38759,1.3106,0.45186,0.01184,0.01656,0.01029,2.00937,1.64272,1.28995,0.006445,0.006445,0.006445
81,669.062,1.53797,1.38442,1.30649,0.49969,0.01241,0.0176,0.01214,1.87168,1.49561,1.23065,0.0064,0.0064,0.0064
82,677.583,1.5359,1.36966,1.31007,0.47927,0.01234,0.01768,0.01231,1.81376,1.4402,1.18331,0.006355,0.006355,0.006355
83,686.38,1.47997,1.34457,1.29885,0.50462,0.01222,0.01719,0.01161,1.84785,1.51275,1.20793,0.00631,0.00631,0.00631
84,695.555,1.52158,1.37611,1.30878,0.42134,0.0126,0.01677,0.01184,1.83336,1.50642,1.23077,0.006265,0.006265,0.006265
